,order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id,extract_time_x,source_name_x,late_delivery,latency_days,weekend,orderStatus,Unnamed: 0,item_id,product_id,quantity,list_price_x,discount,extract_time_y,source_name_y,USD_to_EGP,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_time,source_name
1233,1067,225,2017-08-17,2017-08-19,2017-08-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1052,1,74,2,439.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1234,1090,1427,2017-08-24,2017-08-26,2017-08-26,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1073,1,74,1,439.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1235,1212,213,2017-10-27,2017-10-30,2017-10-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1184,1,74,1,439.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1236,1241,1170,2017-11-10,2017-11-12,2017-11-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1212,1,74,1,439.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521,Electra Cruiser Lux 1 - 2017,1,3,2017,439.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1237,761,1291,2017-03-07,2017-03-08,2017-03-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,755,1,43,1,5299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1238,827,666,2017-04-07,2017-04-10,2017-04-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,821,1,43,1,5299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1239,955,880,2017-06-17,2017-06-19,2017-06-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,946,1,43,1,5299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1240,1055,140,2017-08-12,2017-08-15,2017-08-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1040,1,43,2,5299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1241,1058,782,2017-08-13,2017-08-16,2017-08-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1043,1,43,1,5299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1242,1107,1424,2017-09-02,2017-09-05,2017-09-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1089,1,43,1,5299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1243,1132,351,2017-09-19,2017-09-20,2017-09-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1114,1,43,1,5299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1244,1255,375,2017-11-19,2017-11-20,2017-11-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,1226,1,43,2,5299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1245,1347,247,2018-01-15,2018-01-18,2018-01-18,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1317,1,43,2,5299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.521,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1246,765,1152,2017-03-09,2017-03-11,2017-03-12,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,759,1,28,2,2499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1247,776,490,2017-03-13,2017-03-15,2017-03-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,770,1,28,1,2499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1248,838,1395,2017-04-14,2017-04-17,2017-04-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,832,1,28,1,2499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1249,880,1206,2017-05-08,2017-05-11,2017-05-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,872,1,28,2,2499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1250,1045,185,2017-08-07,2017-08-09,2017-08-10,3,9,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,1030,1,28,1,2499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1251,1047,116,2017-08-08,2017-08-08,2017-08-08,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Rejected,1032,1,28,2,2499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1252,1137,810,2017-09-20,2017-09-23,2017-09-23,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1119,1,28,1,2499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1253,1322,39,2017-12-31,2017-12-31,2017-12-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1292,1,28,2,2499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1254,768,841,2017-03-09,2017-03-12,2017-03-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,762,1,31,1,1632.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,78220.221,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1255,903,179,2017-05-22,2017-05-23,2017-05-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,895,1,31,2,1632.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,78220.221,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1256,1080,1086,2017-08-19,2017-08-20,2017-08-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1063,1,31,1,1632.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,78220.221,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1257,1360,71,2018-01-22,2018-01-25,2018-01-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1330,1,31,1,1632.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,78220.221,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1258,1415,839,2018-03-03,2018-03-04,2018-03-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,1384,1,31,2,1632.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,78220.221,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1259,774,690,2017-03-12,2017-03-14,2017-03-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,768,1,65,1,346.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1260,800,1057,2017-03-27,2017-03-29,2017-03-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,794,1,65,2,346.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1261,835,940,2017-04-13,2017-04-15,2017-04-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,829,1,65,2,346.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1262,935,43,2017-06-10,2017-06-10,2017-06-12,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,True,Rejected,926,1,65,2,346.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1263,962,570,2017-06-19,2017-06-22,2017-06-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,953,1,65,2,346.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1264,1000,645,2017-07-12,2017-07-14,2017-07-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,987,1,65,2,346.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1265,1083,1372,2017-08-20,2017-08-23,2017-08-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1066,1,65,2,346.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1266,1123,598,2017-09-13,2017-09-14,2017-09-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1105,1,65,2,346.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1267,1165,652,2017-10-02,2017-10-03,2017-10-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,1145,1,65,2,346.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1268,1309,821,2017-12-22,2017-12-25,2017-12-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1279,1,65,1,346.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1269,780,592,2017-03-15,2017-03-17,2017-03-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,774,1,32,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1270,873,829,2017-05-03,2017-05-05,2017-05-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,865,1,32,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1271,947,278,2017-06-15,2017-06-18,2017-06-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,938,1,32,1,469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1272,1199,318,2017-10-23,2017-10-24,2017-10-26,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,1177,1,32,1,469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1273,1218,1017,2017-10-30,2017-11-01,2017-10-31,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1190,1,32,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1274,1230,1107,2017-11-05,2017-11-06,2017-11-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,1202,1,32,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1275,1384,1126,2018-02-08,2018-02-10,2018-02-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1354,1,32,1,469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1276,1548,170,2018-04-17,2018-04-17,2018-04-02,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Pending,1512,1,32,1,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1277,781,1018,2017-03-15,2017-03-16,2017-03-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,775,1,109,2,416.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1278,849,776,2017-04-19,2017-04-20,2017-04-21,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,843,1,109,1,416.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1279,865,974,2017-04-29,2017-05-02,2017-05-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,858,1,109,2,416.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1280,1010,8,2017-07-18,2017-07-18,2017-07-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Rejected,997,1,109,2,416.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1281,1069,493,2017-08-17,2017-08-19,2017-08-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1053,1,109,1,416.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1282,1286,1033,2017-12-04,2017-12-07,2017-12-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1257,1,109,2,416.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1283,1464,1279,2018-03-24,2018-03-25,2018-03-25,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1432,1,109,2,416.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1284,790,1015,2017-03-19,2017-03-21,2017-03-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,784,1,62,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1285,872,394,2017-05-03,2017-05-06,2017-05-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,864,1,62,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1286,1177,21,2017-10-12,2017-10-12,2017-10-11,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Rejected,1156,1,62,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1287,1224,544,2017-11-03,2017-11-04,2017-11-04,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1196,1,62,1,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1288,1249,545,2017-11-17,2017-11-18,2017-11-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,True,Completed,1220,1,62,1,3499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1289,791,432,2017-03-20,2017-03-22,2017-03-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,785,1,54,1,3199.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1290,832,1215,2017-04-11,2017-04-12,2017-04-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,826,1,54,1,3199.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1291,834,890,2017-04-12,2017-04-13,2017-04-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,828,1,54,1,3199.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1292,1130,69,2017-09-18,2017-09-20,2017-09-20,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1112,1,54,2,3199.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1293,1270,1388,2017-11-26,2017-11-29,2017-11-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1241,1,54,1,3199.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1294,1308,713,2017-12-22,2017-12-24,2017-12-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1278,1,54,1,3199.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1295,1562,88,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Pending,1526,1,54,1,3199.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1296,793,653,2017-03-23,2017-03-24,2017-03-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,787,1,60,1,1559.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1297,1013,174,2017-07-19,2017-07-22,2017-07-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,999,1,60,2,1559.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1298,1032,429,2017-07-30,2017-08-02,2017-08-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1018,1,60,2,1559.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1299,1046,1134,2017-08-07,2017-08-09,2017-08-08,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1031,1,60,1,1559.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1300,1077,412,2017-08-19,2017-08-20,2017-08-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,1060,1,60,2,1559.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1301,1105,747,2017-09-01,2017-09-04,2017-09-03,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,1087,1,60,1,1559.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1302,1131,1178,2017-09-18,2017-09-20,2017-09-19,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1113,1,60,2,1559.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1303,1236,243,2017-11-08,2017-11-11,2017-11-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1207,1,60,1,1559.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1304,1259,4,2017-11-21,2017-11-21,2017-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Rejected,1230,1,60,1,1559.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
1305,1342,1393,2018-01-12,2018-01-13,2018-01-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,True,Completed,1312,1,60,1,1559.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
