,order_id,item_id,product_id,quantity,list_price,discount,extract_time,source_name,USD_to_EGP,list_price_egp
790,796,1,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
791,797,1,11,1,1680.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,80519.421
792,798,1,23,1,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
793,799,1,5,2,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
794,800,1,65,2,346.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821
795,801,1,101,1,339.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16285.521
796,802,1,30,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
797,803,1,111,1,470.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
798,804,1,89,2,209.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
799,805,1,24,1,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
800,806,1,93,2,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
801,807,1,21,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
802,808,1,96,2,349.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
803,809,1,78,1,647.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31038.720999999998
804,810,1,103,2,551.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26440.321
805,811,1,45,2,869.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
806,812,1,76,2,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
807,813,1,96,2,349.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
808,814,1,69,2,416.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
809,815,1,105,2,533.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25578.121
810,816,1,75,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
811,817,1,85,1,329.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,15806.521
812,818,1,103,1,551.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26440.321
813,819,1,94,1,249.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,11974.521
814,820,1,107,1,416.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
815,821,1,102,1,489.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
816,822,1,53,1,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
817,823,1,56,2,5499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,263449.521
818,824,1,92,2,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
819,825,1,19,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
820,826,1,45,2,869.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
821,827,1,43,1,5299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.52099999998
822,828,1,25,2,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
823,829,1,103,1,551.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26440.321
824,830,1,85,2,329.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,15806.521
825,831,1,67,1,250.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12022.421
826,832,1,54,1,3199.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998
827,833,1,20,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
828,834,1,54,1,3199.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,153279.52099999998
829,835,1,65,2,346.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821
830,836,1,108,2,449.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
831,837,1,51,1,6499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,311349.521
832,838,1,28,1,2499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998
833,839,1,55,1,2699.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,129329.52099999998
834,840,1,27,1,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
835,841,1,22,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
836,842,1,81,2,1099.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,52689.521
837,843,1,72,1,619.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,29697.521
838,844,1,79,2,402.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19303.221
839,845,1,16,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
840,846,1,46,2,1409.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,67538.521
841,847,1,61,2,4999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,239499.52099999998
842,848,1,93,1,209.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
843,849,1,109,1,416.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
844,850,1,101,2,339.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16285.521
845,851,1,30,1,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
846,852,1,46,2,1409.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,67538.521
847,853,1,99,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
848,855,1,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
849,856,1,38,2,549.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
850,857,1,29,1,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
851,858,1,45,2,869.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
852,859,1,38,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
853,860,1,6,1,469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
854,861,1,14,2,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
855,862,1,85,1,329.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,15806.521
856,863,1,93,2,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
857,864,1,37,1,379.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,18201.521
858,865,1,109,2,416.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
859,867,1,101,1,339.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16285.521
860,868,1,46,1,1409.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,67538.521
861,869,1,7,1,3999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
862,870,1,63,1,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
863,871,1,106,1,449.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
864,872,1,62,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
865,873,1,32,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
866,874,1,56,1,5499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,263449.521
867,875,1,5,2,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
868,876,1,17,2,429.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,20549.1
869,877,1,73,1,749.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
870,878,1,103,1,551.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26440.321
871,879,1,100,2,489.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
872,880,1,28,2,2499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998
873,881,1,98,1,489.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
874,882,1,63,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
875,883,1,44,1,539.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25865.521
876,884,1,49,2,3499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
877,885,1,106,1,449.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
878,886,1,47,1,5299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.52099999998
879,887,1,50,2,5999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,287399.521
880,888,1,33,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
881,889,1,12,2,549.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
882,890,1,16,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
883,891,1,107,2,416.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
884,892,1,36,1,832.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,39900.221
885,893,1,67,2,250.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12022.421
886,894,1,101,2,339.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16285.521
887,895,1,106,1,449.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
888,896,1,91,2,349.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
889,897,1,105,1,533.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25578.121
890,898,1,45,2,869.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
891,899,1,59,2,2599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,124539.52099999998
892,900,1,26,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
893,901,1,50,1,5999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,287399.521
894,902,1,38,2,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
895,903,1,31,2,1632.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,78220.221
896,904,1,36,2,832.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,39900.221
897,905,1,67,1,250.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12022.421
898,906,1,23,2,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
899,908,1,41,1,1469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,70412.521
900,909,1,5,1,1320.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
901,910,1,23,1,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
902,911,1,66,2,250.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12022.421
903,912,1,22,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
904,913,1,90,2,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
905,914,1,38,1,549.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,26344.521
906,915,1,64,1,489.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
907,916,1,92,1,209.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
908,917,1,41,1,1469.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,70412.521
909,918,1,91,1,349.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
910,919,1,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
911,920,1,76,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
912,921,1,77,1,799.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,38319.521
913,922,1,68,1,449.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
914,923,1,74,2,439.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521
915,924,1,97,2,349.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
916,925,1,97,1,349.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
917,926,1,37,2,379.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,18201.521
918,927,1,74,2,439.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521
919,928,1,71,2,416.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
920,929,1,82,1,659.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
921,930,1,56,2,5499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,263449.521
922,931,1,49,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
923,932,1,74,1,439.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521
924,933,1,77,1,799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,38319.521
925,934,1,35,2,832.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,39900.221
926,935,1,65,2,346.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821
927,936,1,70,1,659.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
928,937,1,108,2,449.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
929,938,1,4,1,2899.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
930,939,1,5,1,1320.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
931,940,1,75,2,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
932,941,1,25,1,499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
933,942,1,98,2,489.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
934,943,1,25,1,499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23949.521
935,944,1,29,2,999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
936,945,1,105,1,533.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25578.121
937,946,1,7,1,3999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
938,947,1,32,1,469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
939,948,1,23,2,299.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
940,949,1,9,2,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
941,950,1,56,1,5499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,263449.521
942,951,1,59,1,2599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,124539.52099999998
943,952,1,20,2,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
944,953,1,23,2,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
945,954,1,4,2,2899.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
946,955,1,43,1,5299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.52099999998
947,956,1,76,2,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
948,957,1,108,2,449.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
949,958,1,51,1,6499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,311349.521
950,959,1,15,1,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
951,960,1,73,2,749.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521
952,961,1,105,1,533.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25578.121
953,962,1,65,2,346.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821
954,963,1,4,1,2899.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
955,964,1,90,1,209.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
956,965,1,90,2,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
957,967,1,66,1,250.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12022.421
958,969,1,74,1,439.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521
959,970,1,85,1,329.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,15806.521
960,971,1,70,2,659.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
961,972,1,100,1,489.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
962,973,1,4,2,2899.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,138909.52099999998
963,974,1,33,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
964,975,1,110,2,470.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
965,976,1,26,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
966,977,1,52,2,875.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41959.921
967,978,1,106,2,449.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
968,979,1,55,1,2699.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,129329.52099999998
969,980,1,49,2,3499.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
970,981,1,35,1,832.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,39900.221
971,982,1,22,2,269.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
972,983,1,63,1,3499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
973,984,1,68,1,449.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
974,985,1,5,2,1320.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,63275.421
975,987,1,51,2,6499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,311349.521
976,988,1,35,1,832.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,39900.221
977,989,1,99,1,299.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
978,990,1,6,2,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
979,991,1,9,2,2999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
980,992,1,45,1,869.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,41672.521
981,993,1,58,1,4999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,239499.52099999998
982,994,1,37,2,379.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,18201.521
983,995,1,16,2,599.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
984,996,1,68,2,449.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21554.521
985,998,1,26,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
986,999,1,70,2,659.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,31613.521
987,1000,1,65,2,346.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16620.821
988,1001,1,72,1,619.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,29697.521
989,1002,1,100,1,489.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23470.521
990,1003,1,34,2,469.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
991,1004,1,36,2,832.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,39900.221
992,1005,1,14,2,269.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
993,1006,1,20,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
994,1007,1,26,1,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
995,1008,1,71,1,416.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
996,1009,1,95,2,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
997,1010,1,109,2,416.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,19973.821
998,1012,1,8,1,1799.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,86219.521
999,1013,1,60,2,1559.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521
1000,1014,1,97,1,349.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
1001,1015,1,6,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
1002,1016,1,76,2,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
1003,1017,1,89,1,209.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
1004,1018,1,76,2,299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
1005,1019,1,30,1,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
1006,1020,1,20,2,599.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
1007,1021,1,49,2,3499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
1008,1022,1,33,1,469.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
1009,1023,1,91,1,349.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
1010,1024,1,104,1,481.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,23087.321
1011,1025,1,89,1,209.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
1012,1026,1,7,2,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
1013,1027,1,95,2,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
1014,1028,1,111,2,470.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22560.421
1015,1029,1,20,1,599.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
1016,1030,1,27,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
1017,1031,1,27,2,999.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
1018,1032,1,60,2,1559.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521
1019,1033,1,26,1,599.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,28739.521
1020,1034,1,101,1,339.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16285.521
1021,1035,1,96,1,349.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
1022,1036,1,55,2,2699.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,129329.52099999998
1023,1037,1,74,2,439.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21075.521
1024,1039,1,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
1025,1040,1,97,1,349.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
1026,1041,1,89,1,209.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,10058.521
1027,1042,1,23,1,299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,14369.521
1028,1043,1,55,2,2699.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,129329.52099999998
1029,1044,1,97,2,349.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
1030,1045,1,28,1,2499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998
1031,1046,1,60,1,1559.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74723.521
1032,1047,1,28,2,2499.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,119749.52099999998
1033,1048,1,3,2,999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
1034,1049,1,9,1,2999.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,143699.52099999998
1035,1050,1,96,2,349.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,16764.521
1036,1051,1,46,1,1409.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,67538.521
1037,1052,1,7,1,3999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
1038,1053,1,49,2,3499.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,167649.52099999998
1039,1054,1,36,2,832.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,39900.221
1040,1055,1,43,2,5299.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.52099999998
1041,1056,1,3,1,999.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,47899.521
1042,1057,1,105,1,533.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25578.121
1043,1058,1,43,1,5299.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,253869.52099999998
1044,1059,1,46,2,1409.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,67538.521
1045,1060,1,7,1,3999.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,191599.52099999998
1046,1061,1,14,1,269.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
1047,1062,1,13,1,269.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,12932.521
1048,1063,1,33,2,469.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,22512.521
1049,1064,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1
1050,1065,1,48,2,1499.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,71849.521
1051,1066,1,15,2,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521
