order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source_name
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,2024-04-30 23:39:11.699093,bikestore.orders
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,2024-04-30 23:39:11.699093,bikestore.orders
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,2024-04-30 23:39:11.699093,bikestore.orders
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,2024-04-30 23:39:11.699093,bikestore.orders
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,2024-04-30 23:39:11.699093,bikestore.orders
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,2024-04-30 23:39:11.699093,bikestore.orders
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,2024-04-30 23:39:11.699093,bikestore.orders
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
778,56,3,2017-03-15,2017-03-15,NULL,3,9,2024-04-30 23:39:11.699093,bikestore.orders
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,2024-04-30 23:39:11.699093,bikestore.orders
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,2024-04-30 23:39:11.699093,bikestore.orders
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,2024-04-30 23:39:11.699093,bikestore.orders
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,2024-04-30 23:39:11.699093,bikestore.orders
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,2024-04-30 23:39:11.699093,bikestore.orders
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,2024-04-30 23:39:11.699093,bikestore.orders
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,2024-04-30 23:39:11.699093,bikestore.orders
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,2024-04-30 23:39:11.699093,bikestore.orders
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,2024-04-30 23:39:11.699093,bikestore.orders
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders
810,153,3,2017-04-01,2017-04-01,NULL,3,8,2024-04-30 23:39:11.699093,bikestore.orders
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,2024-04-30 23:39:11.699093,bikestore.orders
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,2024-04-30 23:39:11.699093,bikestore.orders
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,2024-04-30 23:39:11.699093,bikestore.orders
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,2024-04-30 23:39:11.699093,bikestore.orders
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,2024-04-30 23:39:11.699093,bikestore.orders
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,2024-04-30 23:39:11.699093,bikestore.orders
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,2024-04-30 23:39:11.699093,bikestore.orders
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,2024-04-30 23:39:11.699093,bikestore.orders
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,2024-04-30 23:39:11.699093,bikestore.orders
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,2024-04-30 23:39:11.699093,bikestore.orders
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,2024-04-30 23:39:11.699093,bikestore.orders
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,2024-04-30 23:39:11.699093,bikestore.orders
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,2024-04-30 23:39:11.699093,bikestore.orders
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,2024-04-30 23:39:11.699093,bikestore.orders
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,2024-04-30 23:39:11.699093,bikestore.orders
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,2024-04-30 23:39:11.699093,bikestore.orders
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,2024-04-30 23:39:11.699093,bikestore.orders
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,2024-04-30 23:39:11.699093,bikestore.orders
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders
885,66,3,2017-05-13,2017-05-13,NULL,3,8,2024-04-30 23:39:11.699093,bikestore.orders
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,2024-04-30 23:39:11.699093,bikestore.orders
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,2024-04-30 23:39:11.699093,bikestore.orders
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,2024-04-30 23:39:11.699093,bikestore.orders
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,2024-04-30 23:39:11.699093,bikestore.orders
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,2024-04-30 23:39:11.699093,bikestore.orders
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,2024-04-30 23:39:11.699093,bikestore.orders
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,2024-04-30 23:39:11.699093,bikestore.orders
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,2024-04-30 23:39:11.699093,bikestore.orders
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,2024-04-30 23:39:11.699093,bikestore.orders
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,2024-04-30 23:39:11.699093,bikestore.orders
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,2024-04-30 23:39:11.699093,bikestore.orders
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,2024-04-30 23:39:11.699093,bikestore.orders
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders
924,68,3,2017-06-02,2017-06-02,NULL,3,8,2024-04-30 23:39:11.699093,bikestore.orders
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,2024-04-30 23:39:11.699093,bikestore.orders
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,2024-04-30 23:39:11.699093,bikestore.orders
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,2024-04-30 23:39:11.699093,bikestore.orders
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders
935,43,3,2017-06-10,2017-06-10,NULL,3,8,2024-04-30 23:39:11.699093,bikestore.orders
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,2024-04-30 23:39:11.699093,bikestore.orders
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,2024-04-30 23:39:11.699093,bikestore.orders
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,2024-04-30 23:39:11.699093,bikestore.orders
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,2024-04-30 23:39:11.699093,bikestore.orders
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,2024-04-30 23:39:11.699093,bikestore.orders
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,2024-04-30 23:39:11.699093,bikestore.orders
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,2024-04-30 23:39:11.699093,bikestore.orders
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,2024-04-30 23:39:11.699093,bikestore.orders
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,2024-04-30 23:39:11.699093,bikestore.orders
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,2024-04-30 23:39:11.699093,bikestore.orders
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,2024-04-30 23:39:11.699093,bikestore.orders
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,2024-04-30 23:39:11.699093,bikestore.orders
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,2024-04-30 23:39:11.699093,bikestore.orders
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,2024-04-30 23:39:11.699093,bikestore.orders
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,2024-04-30 23:39:11.699093,bikestore.orders
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,2024-04-30 23:39:11.699093,bikestore.orders
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,2024-04-30 23:39:11.699093,bikestore.orders
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,2024-04-30 23:39:11.699093,bikestore.orders
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,2024-04-30 23:39:11.699093,bikestore.orders
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,2024-04-30 23:39:11.699093,bikestore.orders
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders
