order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source_name,late_delivery,latency_days,weekend,orderStatus
1212,213,2017-10-27,2017-10-30,2017-10-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1213,669,2017-10-27,2017-10-29,2017-10-29,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1214,783,2017-10-28,2017-10-29,2017-10-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1215,807,2017-10-28,2017-10-31,2017-10-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1216,886,2017-10-28,2017-10-30,2017-10-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1217,1155,2017-10-28,2017-10-31,2017-10-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1218,1017,2017-10-30,2017-11-01,2017-10-31,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1219,840,2017-10-30,2017-11-02,2017-11-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1220,803,2017-10-31,2017-11-03,2017-11-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1221,1290,2017-10-31,2017-11-02,2017-11-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1222,482,2017-11-01,2017-11-04,2017-11-03,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1223,1207,2017-11-02,2017-11-03,2017-11-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1224,544,2017-11-03,2017-11-04,2017-11-04,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1225,768,2017-11-04,2017-11-05,2017-11-07,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1226,226,2017-11-04,2017-11-07,2017-11-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1227,702,2017-11-04,2017-11-07,2017-11-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1228,1041,2017-11-04,2017-11-06,2017-11-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1229,89,2017-11-05,2017-11-08,2017-11-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1230,1107,2017-11-05,2017-11-06,2017-11-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1231,1180,2017-11-05,2017-11-07,2017-11-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1232,665,2017-11-06,2017-11-07,2017-11-09,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1233,462,2017-11-06,2017-11-07,2017-11-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1234,19,2017-11-07,2017-11-07,2017-11-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Rejected
1235,210,2017-11-07,2017-11-08,2017-11-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1236,243,2017-11-08,2017-11-11,2017-11-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1237,571,2017-11-09,2017-11-12,2017-11-11,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1238,998,2017-11-09,2017-11-10,2017-11-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1239,1197,2017-11-09,2017-11-10,2017-11-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1240,903,2017-11-10,2017-11-11,2017-11-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1241,1170,2017-11-10,2017-11-12,2017-11-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1242,303,2017-11-11,2017-11-12,2017-11-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1243,346,2017-11-11,2017-11-13,2017-11-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1244,333,2017-11-12,2017-11-14,2017-11-13,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1245,1166,2017-11-13,2017-11-16,2017-11-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1246,1329,2017-11-13,2017-11-16,2017-11-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1247,426,2017-11-16,2017-11-18,2017-11-17,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1248,1367,2017-11-16,2017-11-17,2017-11-18,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1249,545,2017-11-17,2017-11-18,2017-11-20,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1250,1188,2017-11-17,2017-11-19,2017-11-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1251,289,2017-11-17,2017-11-19,2017-11-19,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1252,110,2017-11-18,2017-11-20,2017-11-21,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1253,44,2017-11-18,2017-11-21,2017-11-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1254,1098,2017-11-18,2017-11-19,2017-11-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1255,375,2017-11-19,2017-11-20,2017-11-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1256,458,2017-11-19,2017-11-20,2017-11-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1257,1136,2017-11-19,2017-11-22,2017-11-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1258,1099,2017-11-20,2017-11-21,2017-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1259,4,2017-11-21,2017-11-21,2017-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Rejected
1260,1117,2017-11-22,2017-11-23,2017-11-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1261,435,2017-11-23,2017-11-25,2017-11-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1262,509,2017-11-23,2017-11-26,2017-11-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1263,1408,2017-11-23,2017-11-26,2017-11-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1264,113,2017-11-24,2017-11-27,2017-11-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1265,950,2017-11-24,2017-11-27,2017-11-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1266,387,2017-11-25,2017-11-28,2017-11-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1267,467,2017-11-25,2017-11-26,2017-11-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1268,774,2017-11-26,2017-11-28,2017-11-29,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1269,1236,2017-11-26,2017-11-29,2017-11-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1270,1388,2017-11-26,2017-11-29,2017-11-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1271,734,2017-11-27,2017-11-30,2017-11-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1272,935,2017-11-27,2017-11-29,2017-11-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1273,1268,2017-11-27,2017-11-29,2017-11-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1274,1364,2017-11-28,2017-11-29,2017-12-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1275,165,2017-11-29,2017-12-01,2017-11-30,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1276,893,2017-11-30,2017-12-03,2017-12-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1277,227,2017-12-01,2017-12-04,2017-12-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1278,980,2017-12-01,2017-12-02,2017-12-04,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1279,1014,2017-12-01,2017-12-04,2017-12-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1280,123,2017-12-01,2017-12-03,2017-12-03,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1281,1060,2017-12-02,2017-12-05,2017-12-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1282,320,2017-12-03,2017-12-05,2017-12-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1283,85,2017-12-04,2017-12-07,2017-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1284,128,2017-12-04,2017-12-06,2017-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1285,262,2017-12-04,2017-12-07,2017-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1286,1033,2017-12-04,2017-12-07,2017-12-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1287,279,2017-12-07,2017-12-10,2017-12-09,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1288,778,2017-12-07,2017-12-10,2017-12-09,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1289,1292,2017-12-08,2017-12-11,2017-12-10,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1290,967,2017-12-08,2017-12-10,2017-12-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1291,1284,2017-12-09,2017-12-11,2017-12-12,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1292,285,2017-12-10,2017-12-13,2017-12-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1293,1401,2017-12-10,2017-12-12,2017-12-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1294,947,2017-12-11,2017-12-13,2017-12-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1295,37,2017-12-11,2017-12-12,2017-12-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1296,231,2017-12-14,2017-12-17,2017-12-15,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1297,108,2017-12-14,2017-12-17,2017-12-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1298,533,2017-12-14,2017-12-17,2017-12-16,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1299,1216,2017-12-15,2017-12-18,2017-12-16,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1300,824,2017-12-15,2017-12-17,2017-12-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1301,1088,2017-12-16,2017-12-19,2017-12-19,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1302,322,2017-12-16,2017-12-18,2017-12-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1303,878,2017-12-16,2017-12-19,2017-12-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1304,1409,2017-12-16,2017-12-17,2017-12-17,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1305,257,2017-12-17,2017-12-19,2017-12-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1306,28,2017-12-20,2017-12-21,2017-12-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1307,1384,2017-12-22,2017-12-23,2017-12-25,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1308,713,2017-12-22,2017-12-24,2017-12-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1309,821,2017-12-22,2017-12-25,2017-12-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1310,444,2017-12-24,2017-12-25,2017-12-26,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1311,1021,2017-12-24,2017-12-26,2017-12-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1312,311,2017-12-25,2017-12-28,2017-12-26,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1313,1294,2017-12-25,2017-12-27,2017-12-27,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1314,1027,2017-12-25,2017-12-26,2017-12-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1315,931,2017-12-25,2017-12-27,2017-12-28,3,9,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1316,846,2017-12-26,2017-12-29,2017-12-27,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1317,418,2017-12-27,2017-12-28,2017-12-29,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1318,75,2017-12-27,2017-12-30,2017-12-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1319,604,2017-12-27,2017-12-30,2017-12-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1320,244,2017-12-28,2017-12-30,2017-12-29,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1321,217,2017-12-30,2017-12-31,2017-12-31,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1322,39,2017-12-31,2017-12-31,2017-12-31,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1323,273,2017-12-31,2017-12-31,2017-12-31,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1324,862,2017-12-31,2017-12-31,2017-12-31,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1325,68,2017-12-31,2017-12-31,2017-12-31,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1326,567,2017-12-31,2017-12-31,2017-12-31,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1327,1026,2017-12-31,2017-12-31,2017-12-31,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1328,1083,2018-01-02,2018-01-03,2018-01-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1329,443,2018-01-04,2018-01-05,2018-01-06,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1330,761,2018-01-04,2018-01-05,2018-01-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1331,1122,2018-01-05,2018-01-06,2018-01-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1332,256,2018-01-06,2018-01-07,2018-01-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1333,203,2018-01-06,2018-01-07,2018-01-07,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1334,425,2018-01-07,2018-01-09,2018-01-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1335,955,2018-01-07,2018-01-08,2018-01-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1336,904,2018-01-09,2018-01-10,2018-01-12,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1337,970,2018-01-09,2018-01-12,2018-01-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1338,905,2018-01-10,2018-01-11,2018-01-13,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1339,580,2018-01-11,2018-01-14,2018-01-13,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1340,1066,2018-01-12,2018-01-13,2018-01-13,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1341,1258,2018-01-12,2018-01-13,2018-01-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1342,1393,2018-01-12,2018-01-13,2018-01-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1343,594,2018-01-13,2018-01-15,2018-01-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1344,916,2018-01-13,2018-01-16,2018-01-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1345,1037,2018-01-14,2018-01-15,2018-01-15,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1346,136,2018-01-14,2018-01-15,2018-01-15,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1347,247,2018-01-15,2018-01-18,2018-01-18,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1348,1214,2018-01-15,2018-01-17,2018-01-17,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1349,464,2018-01-15,2018-01-17,2018-01-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1350,637,2018-01-15,2018-01-18,2018-01-17,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1351,1016,2018-01-16,2018-01-19,2018-01-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1352,1433,2018-01-16,2018-01-18,2018-01-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1353,502,2018-01-17,2018-01-19,2018-01-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1354,476,2018-01-19,2018-01-20,2018-01-21,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1355,1010,2018-01-19,2018-01-21,2018-01-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1356,1161,2018-01-19,2018-01-21,2018-01-22,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1357,440,2018-01-20,2018-01-23,2018-01-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1358,253,2018-01-21,2018-01-23,2018-01-24,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1359,1008,2018-01-21,2018-01-22,2018-01-22,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1360,71,2018-01-22,2018-01-25,2018-01-24,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1361,1084,2018-01-22,2018-01-24,2018-01-23,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1362,310,2018-01-23,2018-01-24,2018-01-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1363,860,2018-01-24,2018-01-25,2018-01-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1364,122,2018-01-25,2018-01-28,2018-01-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1365,689,2018-01-25,2018-01-28,2018-01-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1366,1441,2018-01-26,2018-01-27,2018-01-28,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1367,1118,2018-01-27,2018-01-28,2018-01-28,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1368,765,2018-01-27,2018-01-28,2018-01-29,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1369,92,2018-01-28,2018-01-30,2018-01-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1370,115,2018-01-28,2018-01-29,2018-01-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1371,937,2018-01-29,2018-01-30,2018-02-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1372,1013,2018-01-29,2018-02-01,2018-01-30,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1373,427,2018-01-29,2018-01-31,2018-01-31,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1374,1330,2018-01-30,2018-02-01,2018-02-01,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1375,312,2018-01-30,2018-02-01,2018-02-01,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1376,1186,2018-02-01,2018-02-02,2018-02-03,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1377,1007,2018-02-01,2018-02-03,2018-02-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1378,983,2018-02-02,2018-02-05,2018-02-04,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1379,1256,2018-02-02,2018-02-05,2018-02-05,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1380,818,2018-02-05,2018-02-08,2018-02-08,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1381,680,2018-02-05,2018-02-06,2018-02-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1382,1303,2018-02-06,2018-02-09,2018-02-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1383,488,2018-02-07,2018-02-08,2018-02-08,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1384,1126,2018-02-08,2018-02-10,2018-02-09,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1385,866,2018-02-08,2018-02-11,2018-02-09,3,9,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1386,1254,2018-02-09,2018-02-10,2018-02-11,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1387,11,2018-02-09,2018-02-11,2018-02-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1388,323,2018-02-09,2018-02-12,2018-02-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1389,491,2018-02-11,2018-02-12,2018-02-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1390,63,2018-02-12,2018-02-13,2018-02-13,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1391,914,2018-02-13,2018-02-14,2018-02-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1392,1187,2018-02-13,2018-02-14,2018-02-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1393,547,2018-02-14,2018-02-15,2018-02-15,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1394,906,2018-02-14,2018-02-16,2018-02-16,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1395,1052,2018-02-15,2018-02-18,2018-02-16,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1396,856,2018-02-15,2018-02-18,2018-02-16,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1397,920,2018-02-15,2018-02-17,2018-02-16,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1398,1383,2018-02-16,2018-02-19,2018-02-19,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1399,146,2018-02-16,2018-02-18,2018-02-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1400,987,2018-02-17,2018-02-18,2018-02-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed
1401,15,2018-02-18,2018-02-19,2018-02-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1402,1171,2018-02-19,2018-02-21,2018-02-21,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1403,452,2018-02-21,2018-02-22,2018-02-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1404,1240,2018-02-23,2018-02-26,2018-02-24,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1405,100,2018-02-25,2018-02-28,2018-02-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1406,1053,2018-02-25,2018-02-27,2018-02-27,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1407,18,2018-02-26,2018-02-26,2018-02-27,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Rejected
1408,1172,2018-02-26,2018-02-27,2018-03-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1409,21,2018-02-26,2018-02-28,2018-02-28,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1410,1005,2018-02-27,2018-02-28,2018-02-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1411,109,2018-03-01,2018-03-02,2018-03-02,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1412,1043,2018-03-01,2018-03-02,2018-03-04,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,True,Completed
1413,56,2018-03-01,2018-03-03,2018-03-04,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1414,293,2018-03-03,2018-03-05,2018-03-06,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1415,839,2018-03-03,2018-03-04,2018-03-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1416,566,2018-03-03,2018-03-04,2018-03-06,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1417,300,2018-03-04,2018-03-06,2018-03-07,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,1,False,Completed
1418,364,2018-03-04,2018-03-05,2018-03-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1419,474,2018-03-04,2018-03-07,2018-03-07,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1420,838,2018-03-04,2018-03-05,2018-03-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1421,1176,2018-03-05,2018-03-07,2018-03-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1422,599,2018-03-05,2018-03-06,2018-03-08,3,8,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1423,1231,2018-03-06,2018-03-07,2018-03-07,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1424,1445,2018-03-07,2018-03-10,2018-03-10,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1425,126,2018-03-07,2018-03-09,2018-03-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1426,938,2018-03-07,2018-03-08,2018-03-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2,False,Completed
1427,999,2018-03-07,2018-03-08,2018-03-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
1428,195,2018-03-08,2018-03-10,2018-03-11,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1,True,Completed
1429,1116,2018-03-08,2018-03-09,2018-03-09,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed
